https://www.instagram.com/ayam_bakar_aroma/,ayam_bakar_aroma,963,087889000933,b'Ayam Bakar AromaPemesanan sesuai POBs melalui WA ke no : 087889000933'
https://www.instagram.com/homey.bakerydonuts/,homey.bakerydonuts,86,081398501923,b'Homey. Bakery&DonutsRoti & Donut Home Made Diracik dengan resep luar biasa pasti ketagihan!.Pemesanan H-1. 081398501923 JakartaFollowed by dapur.elku'
https://www.instagram.com/sayurmiung/,sayurmiung,8,081314143426,b'sayurmiung Love to create healthy foodsMau Di masakin ?-WA : 081314143426'
https://www.instagram.com/king_jualapaaja/,king_jualapaaja,818,087883434176,b'follow my IG : king_jualapaajaKING JUAL APA AJADelivery from : Jakarta TimurFor Order:WA 087883434176 (NO CALL)HIT n RUN = BLOCKEDchat.whatsapp.com/ICqNGt2F0j06PG2ARQpN0IFollowed by dimsum99official'
https://www.instagram.com/hogipempek/,hogipempek,86,0817172002,b'Hogi PempekPilih paket mu dan selamat menikmati  Delivery via Gosend / Grab Delivery (biaya pengiriman di tanggung oleh pembeli) Order via WA (0817172002)Followed by katering_sultan'
https://www.instagram.com/teliecakes/,teliecakes,51,087774680038,b'TELIECAKESFAST RESPOND.Jakarta Utara.Order wa : 087774680038. : teliecakes@yahoo.com. BCA ONLY.Berbagai macam kue basah  (home made)Followed by excellent_cakery'
https://www.instagram.com/pupu_baker/,pupu_baker,157,6282113986733,b'Pupu BakerBake by cake lover for cake loversWA: +62 8211 398 6733 WA Chat OnlyFollowed by excellent_cakery'
https://www.instagram.com/excellent_cakery/,excellent_cakery,307,08164981357,"b'Excellent_cakeryHomemadeMade by orderFresh from the ovenWA. 0816 498 1357Location JakartaFollowed by katering_makecih, pupu_baker, and lynnsweetkitchen'"
https://www.instagram.com/rendangsuwir_rendangjengkol/,rendangsuwir_rendangjengkol,420,081285372449,b'rumah kuliner dianaDagangan dengan berjadwal. Ikuti info nya menu apa saja yang bisa di pesan. Wa 081285372449Followed by kolangkalingenyak'
https://www.instagram.com/nasiudukbuhaji_tebetraya/,nasiudukbuhaji_tebetraya,832,080021000815,b'Dapur Hj DonaCommunity OrganizationDapur Hj DonaJl.Tebet Raya no.72B Buka jam 08.00 - 21.00  081574323214  021-8298809Setiap Hari Senin Tutupwww.nasiudukbuhajidona.comFollowed by kolangkalingenyak'
https://www.instagram.com/kolangkalingenyak/,kolangkalingenyak,543,6285810930953,"b'KolangkalingEnyakwa.me/6285810930953Followed by rendangsuwir_rendangjengkol, nasiudukbuhaji_tebetraya, and kueyosiko'"
https://www.instagram.com/devie512/,devie512,286,085104210738,"b'Devie catringKUE & NASI Menerima pesanan untuk acaraPernikahan, Tasyakuran, acara kantor dllCP: Tlp 085104210738WA 087743447267'"
https://www.instagram.com/funkitchen18/,funkitchen18,173,082334661902,"b""Fun KitchenMy kitchen's corner is my fun. Lets take a mealhere. If want something these , DM or WA 082334661902.Bisa bikin kuwe krn diajari nenek dan ibu."""
https://www.instagram.com/nasikuningsamarinda/,nasikuningsamarinda,42,081314516397,b'NKS99Nasi kuning samarinda 99MENERIMA PESANAN SEGALA ACARAD.O 081314516397100% HALALJam buka:Selasa-minggu 07.00-11.00 WIBSenin TUTUPBSD-TANGSELFollowed by tamiquekue'
https://www.instagram.com/rumahmedina/,rumahmedina,962,081336201989,"b'Rumah Medina ( by Susi Mooi)Pizza , Donat, Dessert & CakeryWa 081336201989BanjarnegaraPunggelan'"
https://www.instagram.com/nasimandhiabah/,nasimandhiabah,426,081584391888,"b'Nasi Mandhi ABAHArabic Food,Terima paket Ulang tahun,Paket ManasikPaket AqiqahPengajianArisanAcara kantorBox n nampanSila pesan di WA 081584391888..VIVIFollowed by dimsum_nagechi'"
https://www.instagram.com/dimsum_nagechi/,dimsum_nagechi,38,6285697490963,b'nagechiBahan Baku All Fresh : Udang Cumi Ayam dan Jamur pilihan... 18K / Porsi / 5pcs +62 856-9749-0963 sukria +62 812-9000-124 IyanCod / mandiri / bcaFollowed by nasimandhiabah and lindamalinda.shop'
https://www.instagram.com/kedai_ateu/,kedai_ateu,342,085659400579,b'dimsum_ateu kuahOwner@bellasarangmaduwa:085659400579sukabumi Subang jaya Cikole perumahan pesona Gardenia1Grabfoods dimsum_Ateu Subang jayabit.ly/KedaiAteu'
https://www.instagram.com/rumahdimsumlima/,rumahdimsumlima,395,082118756767,"b'Rumah Dimsum LimaJustDimsumMixNoPengawet, NoMSG, HalalMore info & Order : Crb 082118756767@rumahdimsumlimaSendvia Gosend Grab... GRAB IT FAST!!Yummy=dimsum+Tea'"
https://www.instagram.com/dimsumrumahan_/,dimsumrumahan_,148,6281905004970,b'DIMSUM RUMAHANOpen reselleruntuk Pemesanan : +6281905004970Pengiriman dari BOGORGosend / GrabExpress / COD BY OJEG PRIBADI'
https://www.instagram.com/yuu.tomyam/,yuu.tomyam,151,085771270625,b'Tomyam HomemadeOpen order senin-mingguEst April 2020Baso aciSeblak InstanHalalDm/Wa 085771270625 (no)Grab/gosend/Jnt/CodUnder 20KFollowed by risolesmontok'
https://www.instagram.com/larasatis_kitchen/,larasatis_kitchen,953,087871763119,"b""Larasati's KitchenHomemade kue tradisionalManaged by @desiyanti81: WA 087871763119 : jl.H Yusuf rt 01/09 Peninggilan Ciledugwww.tokopedia.com/larasatiski"""
https://www.instagram.com/yeisha_kitchen/,yeisha_kitchen,242,081809671473,b'Puding - Roti#yeishakitchenKitchen/Cooking Cooking Addict Moms Of A Daughter From Jogjakarta For Order (WA : 081809671473) #yeishakitchenFollowed by tamiquekue'
https://www.instagram.com/dapurlokarasa/,dapurlokarasa,117,081389625057,"b""Dapur Lokarasa'Rasanya Beda'Pengiriman Seluruh Indonesia/Dunia!Mon-Fri / 9-6 pmWhatsApp: 081389625057Line: dapurlokarasawww.tokopedia.com/dapurl"""
https://www.instagram.com/katering_makecih/,katering_makecih,53,082220127994,"b'Katering_makecihSpecial menu- Nasi Liwet Ayam Penyet / Ayam Serundeng- Nasi Bakar- Tumpengan / Liwetan(WA) : 08222-012-7994: Pluit, Jkt Ut'"
https://www.instagram.com/mbokharjuice_/,mbokharjuice_,771,082322490519,b'Mbok Har JuiceJajanan sehat ala mbokharJln. Kolonel Sugiono gang 2 no 18 wa : 082322490519'
https://www.instagram.com/elikatering/,elikatering,285,085577777000,b'katering rantangan bintaroKatering rantangan perumahan dan kantorWa : 0855 7777 700 / 0813 8484 2000Min order 5 hariHarga40.000=2 porsi50.000=3 porsi60.000=4 porsi'
https://www.instagram.com/lindamalinda.shop/,lindamalinda.shop,40,081219514321,"b'Linda MalindaJual Makanan Ringan , Cemilan dan Frozen !!!Lokasi : Jakarta Selatan/Pasar MingguMinat ? Chat WA : 0812-1951-4321'"
https://www.instagram.com/dimsum99official/,dimsum99official,308,081386780336,"b'Dimsum99Jual Dimsum Skala BesarWa Admin : 081386780336Followed by zainahbajabir, lindamalinda.shop, king_jualapaaja +1 more'"
